event_dt,campaign_id,channel,contact_id,persona,subject,opened,clicked,unsubscribed
2025-08-10,CMP-02,email,460,Value Seeker,Unlock your time-saving workflows today,1,0,0
2025-08-10,CMP-02,email,1143,Busy Buyer,Unlock your insider access today,0,0,0
2025-08-10,CMP-02,email,128,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-08-10,CMP-02,email,654,Skeptical Researcher,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,177,Value Seeker,Unlock your time-saving workflows today,0,0,0
2025-08-10,CMP-02,email,1003,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,236,Value Seeker,Smarter time-saving workflows starts here,1,0,0
2025-08-10,CMP-02,email,950,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-08-10,CMP-02,email,1023,Busy Buyer,Unlock your faster onboarding today,0,0,0
2025-08-10,CMP-02,email,744,Value Seeker,Because you’re into exclusive savings,0,0,0
2025-08-10,CMP-02,email,1192,Busy Buyer,Unlock your insider access today,0,0,0
2025-08-10,CMP-02,email,695,Skeptical Researcher,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,14,Loyal Advocate,A quick tip for Loyal Advocate,0,0,0
2025-08-10,CMP-02,email,15,Busy Buyer,A quick tip for Busy Buyer,1,0,0
2025-08-10,CMP-02,email,580,Busy Buyer,Unlock your smarter decisions today,0,0,0
2025-08-10,CMP-02,email,319,Busy Buyer,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,1014,Skeptical Researcher,A quick tip for Skeptical Researcher,0,0,0
2025-08-10,CMP-02,email,730,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,924,Busy Buyer,Smarter faster onboarding starts here,0,0,0
2025-08-10,CMP-02,email,1165,Loyal Advocate,A quick tip for Loyal Advocate,1,0,0
2025-08-10,CMP-02,email,313,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,979,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-10,CMP-02,email,962,Loyal Advocate,Unlock your time-saving workflows today,0,0,0
2025-08-10,CMP-02,email,951,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,1090,Loyal Advocate,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,190,Busy Buyer,Unlock your insider access today,0,0,0
2025-08-10,CMP-02,email,1095,Value Seeker,We picked these just for you,1,0,0
2025-08-10,CMP-02,email,322,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-08-10,CMP-02,email,999,Skeptical Researcher,Unlock your faster onboarding today,0,0,0
2025-08-10,CMP-02,email,1040,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,167,Busy Buyer,Because you’re into faster onboarding,0,0,0
2025-08-10,CMP-02,email,192,Skeptical Researcher,A quick tip for Skeptical Researcher,0,0,0
2025-08-10,CMP-02,email,7,Busy Buyer,A quick tip for Busy Buyer,1,0,0
2025-08-10,CMP-02,email,218,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,779,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,507,Value Seeker,Smarter exclusive savings starts here,0,0,0
2025-08-10,CMP-02,email,492,Loyal Advocate,Smarter insider access starts here,1,0,0
2025-08-10,CMP-02,email,271,Busy Buyer,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,877,Value Seeker,Unlock your smarter decisions today,0,0,0
2025-08-10,CMP-02,email,302,Value Seeker,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,126,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-10,CMP-02,email,51,Value Seeker,Smarter faster onboarding starts here,0,0,0
2025-08-10,CMP-02,email,376,Loyal Advocate,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,934,Value Seeker,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,784,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-10,CMP-02,email,803,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-08-10,CMP-02,email,280,Value Seeker,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,1154,Value Seeker,Unlock your faster onboarding today,0,0,0
2025-08-10,CMP-02,email,1195,Busy Buyer,A quick tip for Busy Buyer,1,0,0
2025-08-10,CMP-02,email,829,Value Seeker,A quick tip for Value Seeker,1,0,0
2025-08-10,CMP-02,email,932,Loyal Advocate,Unlock your faster onboarding today,1,0,0
2025-08-10,CMP-02,email,706,Loyal Advocate,Because you’re into exclusive savings,1,0,0
2025-08-10,CMP-02,email,82,Value Seeker,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,350,Loyal Advocate,Smarter insider access starts here,1,0,0
2025-08-10,CMP-02,email,624,Skeptical Researcher,Because you’re into insider access,0,0,0
2025-08-10,CMP-02,email,303,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-10,CMP-02,email,912,Value Seeker,Because you’re into insider access,0,0,0
2025-08-10,CMP-02,email,135,Value Seeker,Unlock your exclusive savings today,0,0,0
2025-08-10,CMP-02,email,862,Value Seeker,Smarter insider access starts here,0,0,0
2025-08-10,CMP-02,email,704,Value Seeker,Unlock your smarter decisions today,1,0,0
2025-08-10,CMP-02,email,1137,Loyal Advocate,A quick tip for Loyal Advocate,0,0,0
2025-08-10,CMP-02,email,172,Loyal Advocate,Unlock your smarter decisions today,1,0,0
2025-08-10,CMP-02,email,371,Loyal Advocate,Because you’re into faster onboarding,0,0,0
2025-08-10,CMP-02,email,827,Busy Buyer,Unlock your time-saving workflows today,0,0,0
2025-08-10,CMP-02,email,357,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,150,Value Seeker,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,435,Busy Buyer,We picked these just for you,1,0,0
2025-08-10,CMP-02,email,996,Value Seeker,"Value Seeker, your weekly insider brief",0,0,1
2025-08-10,CMP-02,email,368,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-08-10,CMP-02,email,789,Value Seeker,Unlock your exclusive savings today,0,0,0
2025-08-10,CMP-02,email,668,Loyal Advocate,Because you’re into smarter decisions,0,0,0
2025-08-10,CMP-02,email,1069,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-08-10,CMP-02,email,725,Value Seeker,Because you’re into smarter decisions,0,0,0
2025-08-10,CMP-02,email,356,Busy Buyer,Unlock your insider access today,1,0,0
2025-08-10,CMP-02,email,1050,Value Seeker,Because you’re into exclusive savings,1,0,0
2025-08-10,CMP-02,email,791,Skeptical Researcher,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,983,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,643,Skeptical Researcher,We picked these just for you,1,0,0
2025-08-10,CMP-02,email,531,Busy Buyer,Because you’re into time-saving workflows,1,0,0
2025-08-10,CMP-02,email,663,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,1044,Busy Buyer,"Busy Buyer, your weekly insider brief",1,0,0
2025-08-10,CMP-02,email,187,Skeptical Researcher,Because you’re into time-saving workflows,0,0,0
2025-08-10,CMP-02,email,1121,Value Seeker,Smarter time-saving workflows starts here,0,0,1
2025-08-10,CMP-02,email,850,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,917,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,552,Loyal Advocate,We picked these just for you,1,0,0
2025-08-10,CMP-02,email,609,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,923,Busy Buyer,Smarter smarter decisions starts here,0,0,0
2025-08-10,CMP-02,email,690,Busy Buyer,Smarter faster onboarding starts here,0,0,0
2025-08-10,CMP-02,email,32,Busy Buyer,Because you’re into faster onboarding,1,0,0
2025-08-10,CMP-02,email,960,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,1102,Loyal Advocate,A quick tip for Loyal Advocate,0,0,0
2025-08-10,CMP-02,email,841,Skeptical Researcher,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,956,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,408,Value Seeker,Smarter time-saving workflows starts here,0,0,0
2025-08-10,CMP-02,email,489,Loyal Advocate,"Loyal Advocate, your weekly insider brief",1,0,0
2025-08-10,CMP-02,email,341,Value Seeker,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,571,Value Seeker,Unlock your insider access today,0,0,0
2025-08-10,CMP-02,email,689,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,1084,Skeptical Researcher,A quick tip for Skeptical Researcher,0,0,0
2025-08-10,CMP-02,email,819,Skeptical Researcher,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,955,Value Seeker,A quick tip for Value Seeker,1,0,0
2025-08-10,CMP-02,email,677,Busy Buyer,Because you’re into exclusive savings,1,1,0
2025-08-10,CMP-02,email,611,Busy Buyer,Because you’re into exclusive savings,0,0,0
2025-08-10,CMP-02,email,958,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,165,Value Seeker,Because you’re into time-saving workflows,1,0,0
2025-08-10,CMP-02,email,200,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,459,Busy Buyer,Smarter faster onboarding starts here,0,0,0
2025-08-10,CMP-02,email,890,Busy Buyer,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,998,Value Seeker,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,569,Value Seeker,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,25,Value Seeker,Because you’re into exclusive savings,1,0,0
2025-08-10,CMP-02,email,869,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-08-10,CMP-02,email,508,Value Seeker,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,109,Loyal Advocate,Smarter insider access starts here,1,0,0
2025-08-10,CMP-02,email,154,Skeptical Researcher,Smarter faster onboarding starts here,0,0,0
2025-08-10,CMP-02,email,505,Value Seeker,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,237,Loyal Advocate,A quick tip for Loyal Advocate,0,0,0
2025-08-10,CMP-02,email,60,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-10,CMP-02,email,78,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,1031,Busy Buyer,Unlock your insider access today,0,0,0
2025-08-10,CMP-02,email,621,Loyal Advocate,Smarter time-saving workflows starts here,0,0,0
2025-08-10,CMP-02,email,748,Value Seeker,Unlock your exclusive savings today,0,0,0
2025-08-10,CMP-02,email,672,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,1036,Value Seeker,Unlock your time-saving workflows today,0,0,0
2025-08-10,CMP-02,email,189,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,911,Loyal Advocate,Unlock your time-saving workflows today,0,0,0
2025-08-10,CMP-02,email,337,Loyal Advocate,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,1151,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-08-10,CMP-02,email,77,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-10,CMP-02,email,659,Busy Buyer,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,327,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,561,Loyal Advocate,Because you’re into faster onboarding,0,0,0
2025-08-10,CMP-02,email,346,Busy Buyer,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,410,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,40,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-10,CMP-02,email,570,Busy Buyer,A quick tip for Busy Buyer,1,0,0
2025-08-10,CMP-02,email,283,Loyal Advocate,Because you’re into exclusive savings,0,0,1
2025-08-10,CMP-02,email,129,Skeptical Researcher,Unlock your smarter decisions today,0,0,0
2025-08-10,CMP-02,email,393,Value Seeker,Because you’re into insider access,0,0,0
2025-08-10,CMP-02,email,761,Loyal Advocate,Smarter time-saving workflows starts here,1,0,0
2025-08-10,CMP-02,email,279,Skeptical Researcher,Smarter faster onboarding starts here,0,0,0
2025-08-10,CMP-02,email,763,Loyal Advocate,Smarter time-saving workflows starts here,1,0,0
2025-08-10,CMP-02,email,1156,Loyal Advocate,A quick tip for Loyal Advocate,0,0,0
2025-08-10,CMP-02,email,1096,Value Seeker,Because you’re into faster onboarding,0,0,0
2025-08-10,CMP-02,email,1021,Value Seeker,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,1010,Value Seeker,Unlock your smarter decisions today,0,0,0
2025-08-10,CMP-02,email,915,Busy Buyer,Smarter time-saving workflows starts here,1,0,0
2025-08-10,CMP-02,email,262,Busy Buyer,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,210,Value Seeker,Unlock your time-saving workflows today,0,0,0
2025-08-10,CMP-02,email,820,Value Seeker,Because you’re into faster onboarding,1,0,0
2025-08-10,CMP-02,email,39,Value Seeker,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,115,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,720,Value Seeker,Smarter exclusive savings starts here,0,0,0
2025-08-10,CMP-02,email,367,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,1028,Skeptical Researcher,A quick tip for Skeptical Researcher,0,0,0
2025-08-10,CMP-02,email,688,Busy Buyer,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,682,Value Seeker,"Value Seeker, your weekly insider brief",1,0,0
2025-08-10,CMP-02,email,533,Busy Buyer,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,964,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-10,CMP-02,email,413,Busy Buyer,Smarter smarter decisions starts here,1,1,0
2025-08-10,CMP-02,email,980,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-10,CMP-02,email,512,Busy Buyer,Because you’re into time-saving workflows,0,0,0
2025-08-10,CMP-02,email,1120,Value Seeker,Because you’re into smarter decisions,1,0,0
2025-08-10,CMP-02,email,1111,Loyal Advocate,Smarter exclusive savings starts here,0,0,0
2025-08-10,CMP-02,email,295,Loyal Advocate,Because you’re into faster onboarding,0,0,0
2025-08-10,CMP-02,email,617,Value Seeker,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,642,Loyal Advocate,Because you’re into faster onboarding,0,0,0
2025-08-10,CMP-02,email,619,Value Seeker,"Value Seeker, your weekly insider brief",1,0,0
2025-08-10,CMP-02,email,501,Skeptical Researcher,Because you’re into insider access,0,0,0
2025-08-10,CMP-02,email,1057,Busy Buyer,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,209,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-08-10,CMP-02,email,724,Value Seeker,Unlock your smarter decisions today,0,0,0
2025-08-10,CMP-02,email,863,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,286,Loyal Advocate,A quick tip for Loyal Advocate,1,0,0
2025-08-10,CMP-02,email,159,Loyal Advocate,Smarter exclusive savings starts here,1,0,0
2025-08-10,CMP-02,email,84,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,270,Busy Buyer,"Busy Buyer, your weekly insider brief",1,0,0
2025-08-10,CMP-02,email,116,Value Seeker,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,544,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,1109,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,1077,Value Seeker,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,1124,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,373,Busy Buyer,Because you’re into insider access,0,0,0
2025-08-10,CMP-02,email,573,Value Seeker,Smarter faster onboarding starts here,0,0,0
2025-08-10,CMP-02,email,4,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-08-10,CMP-02,email,579,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,696,Loyal Advocate,A quick tip for Loyal Advocate,1,0,0
2025-08-10,CMP-02,email,674,Busy Buyer,We picked these just for you,1,0,0
2025-08-10,CMP-02,email,855,Skeptical Researcher,Unlock your faster onboarding today,0,0,0
2025-08-10,CMP-02,email,293,Skeptical Researcher,Because you’re into exclusive savings,0,0,0
2025-08-10,CMP-02,email,814,Skeptical Researcher,A quick tip for Skeptical Researcher,0,0,0
2025-08-10,CMP-02,email,752,Busy Buyer,Because you’re into faster onboarding,0,0,0
2025-08-10,CMP-02,email,540,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-08-10,CMP-02,email,660,Value Seeker,Unlock your exclusive savings today,0,0,0
2025-08-10,CMP-02,email,95,Loyal Advocate,Because you’re into smarter decisions,1,0,0
2025-08-10,CMP-02,email,401,Busy Buyer,Smarter smarter decisions starts here,0,0,0
2025-08-10,CMP-02,email,370,Busy Buyer,We picked these just for you,1,0,0
2025-08-10,CMP-02,email,469,Loyal Advocate,Smarter exclusive savings starts here,0,0,0
2025-08-10,CMP-02,email,141,Busy Buyer,Unlock your exclusive savings today,0,0,0
2025-08-10,CMP-02,email,1051,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-10,CMP-02,email,138,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-10,CMP-02,email,222,Busy Buyer,Because you’re into exclusive savings,1,0,0
2025-08-10,CMP-02,email,2,Loyal Advocate,Unlock your smarter decisions today,0,0,0
2025-08-10,CMP-02,email,644,Value Seeker,Smarter insider access starts here,0,0,0
2025-08-10,CMP-02,email,45,Busy Buyer,Because you’re into time-saving workflows,0,0,0
2025-08-10,CMP-02,email,1136,Loyal Advocate,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,583,Value Seeker,Unlock your exclusive savings today,0,0,0
2025-08-10,CMP-02,email,235,Loyal Advocate,Unlock your insider access today,0,0,0
2025-08-10,CMP-02,email,1045,Skeptical Researcher,Unlock your faster onboarding today,0,0,0
2025-08-10,CMP-02,email,19,Value Seeker,We picked these just for you,1,0,0
2025-08-10,CMP-02,email,1043,Value Seeker,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,503,Loyal Advocate,Because you’re into faster onboarding,0,0,0
2025-08-10,CMP-02,email,338,Value Seeker,Unlock your faster onboarding today,0,0,0
2025-08-10,CMP-02,email,49,Busy Buyer,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,1078,Skeptical Researcher,A quick tip for Skeptical Researcher,0,0,0
2025-08-10,CMP-02,email,185,Busy Buyer,Because you’re into time-saving workflows,0,0,0
2025-08-10,CMP-02,email,916,Busy Buyer,Because you’re into insider access,1,0,0
2025-08-10,CMP-02,email,1088,Loyal Advocate,We picked these just for you,1,0,0
2025-08-10,CMP-02,email,1100,Busy Buyer,Unlock your insider access today,0,0,0
2025-08-10,CMP-02,email,564,Value Seeker,We picked these just for you,0,0,0
2025-08-10,CMP-02,email,693,Value Seeker,Smarter smarter decisions starts here,0,0,0
2025-08-10,CMP-02,email,716,Busy Buyer,Smarter time-saving workflows starts here,0,0,0
2025-08-10,CMP-02,email,148,Value Seeker,Smarter insider access starts here,0,0,0
